Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
ES14_209_MG-lipid_21	26684.19960857032	30336.559802118216	32924.99090889419	34403.92334150885	34326.48711804911	36595.17695063112	39237.160289191066	41936.57852337412	46562.92087732022	56390.00199059784	67742.66926520357	72964.69905852895	79190.5821978492	81233.40937048916	79726.20859070314	74218.37101521426	62405.207662911474	47355.42520437368	36961.23433579292	28361.688908777876	22939.70272202177	20191.080663599347	20153.908489925107	20244.727524751153	34980.41899463687	36981.70786462567	37020.520573880545	42826.52770447849	53114.03651990463	55991.525679135826	57700.09854656393	56345.58407273964	54077.445967048516	53348.07274995368	49764.03892934749	45684.173086299874	45055.338710691954	45785.06547775355	45705.76918675784	44847.17562275681	44262.6479409412	43943.83041000745	45109.10181436304	45793.78017036282	45604.79789801468	47631.316657729854	49231.03202311842	48790.468581128574	48427.99378760659	46938.698348039514	43592.78735334832	41517.12423913504	39050.68044940058	33052.11532102891	31354.81711819731	31554.464046802983	23049.49908695322	27048.664902775436	28255.09718320498	29174.143923342035	31115.111566543033	33264.84985446122	33330.59996593778	33826.1188858158	34303.72011472813	34097.993521522236	33728.68928281969	32198.024731432157	30885.25716637833	30735.850641159726	29436.529621391906	29706.038922800748	30198.395856270778	29536.72701753129	29081.895562292095	28964.395138719367	29002.493901375037	27714.34525457166	28970.976763741557	30812.124965021223	34722.56948035816	38856.65885919694	39927.93309979333	39403.38142958831	38901.94074682969	34006.71260484572	19119.474312269682	19942.243726391876	20538.036893426906	20487.969536472283	19225.587138149986	17759.63110008782	13341.441225255678	12172.064005235632	11418.778899470793	10454.97657050931	9463.808740497921	7874.147801696851	6005.606910690151	2130.5047347804393
ES15_601_Control-protein_14	31502.08655443354	34719.77952641248	36450.61615608094	37284.755399414214	36857.82275093008	38798.577422554095	41078.32983008207	43637.42016368221	48093.80561418705	57682.40065860843	68395.22143545409	72885.97347735602	78077.44517047334	79168.11602069502	77043.83559018228	71641.7420128388	59926.03697480063	45566.42433530302	36722.478802080615	29451.562158463283	25224.199560463767	23441.829120215003	23683.446677229666	23871.167101313502	39070.00344824604	41143.70602693893	41125.57892251383	46200.24691654559	55760.21153783321	58741.68910953637	60535.23821214809	59265.16291945783	57321.50326465255	56957.00823858385	53656.456024079096	50184.08324962597	49825.702963288066	51078.597598216074	51004.82001430848	49972.13510366592	49636.27447378493	49823.26762210175	51587.44444851414	52875.32049939645	52717.45126768363	55204.79191811636	57434.89762818491	57162.95406939904	57241.96136763842	55434.86504922826	51880.898775623486	49594.12145967161	46619.63785980505	38969.276696030676	36169.171153243595	35934.96004511736	26094.26624591731	28596.493006235367	29897.401124781994	30875.236320215034	33008.00286464273	35378.254797837115	35446.62283317045	36815.64997392446	37403.15254773076	36974.123735849214	36594.587213955034	34888.29865843595	33234.11463195649	32516.56130239922	31316.408628600344	31710.59688724974	32318.593807466266	31886.238800303505	31763.92825773057	31751.866704366756	32261.02189166202	30703.19142071907	31748.755775200894	33488.43781913722	37307.69494908597	41178.58521931604	42179.83069204834	41110.76783832281	40829.240098497605	36273.56626294731	21452.585584617445	22038.23428626457	22473.436224506717	22380.562736754026	21273.687247596637	19678.43998514099	15361.610417123464	14221.239755791838	13257.295754204119	12041.965415592787	10765.268907400303	8778.940282742142	6365.614936120068	2265.6382958226286
ES16_601_Control-protein_21	35533.91611009592	39394.42216244602	41341.664810741924	41905.84493767054	41362.61999842976	43947.374829525135	46076.61881124718	48429.2739091299	53167.67521890555	63081.44389869001	74736.1828553196	79110.21333763424	83472.49437179737	84097.64413326318	81416.10455957433	75675.14708028203	62551.39458383604	46726.911892091426	37935.4153448742	31113.498978844877	27216.1358705737	25598.97275890188	25838.272389112626	26046.50291928694	43805.88380217764	46732.443985870916	46982.04387991648	52243.61538942333	63384.10620938554	66652.69595501375	68049.01706661665	66561.81854261535	64396.89771566066	63957.66008064462	60232.23162123976	56374.327146853226	55855.71884284902	58006.714795680164	57909.04818234003	56332.00828529634	55884.6301583777	56588.819569505904	58448.91357483354	60646.59543772854	60218.69832657232	62868.918722616494	65439.122733320284	65044.02197316883	65274.33420545118	63529.107693677164	59394.74575791826	56503.6981725989	53165.53859200801	44912.136962714954	41474.19376086905	40764.368924808296	29291.86620081842	32144.40521643607	33692.88303201885	34726.90669761855	36973.20881538025	39632.88836991636	39660.07661559606	41651.51011698452	42450.22561381662	42075.401365976606	41711.34254703147	40039.07243197569	38047.00535117334	36742.1520195897	35374.426455953086	35978.058316797375	36815.2505417923	36294.493629024124	36293.17762119728	36340.75369723911	37261.04688850627	35307.01021740794	35933.100324976316	37543.232142754176	41846.31845770183	46211.6301779728	47608.128351985055	46199.753872699184	45886.23230590313	41074.95979052524	24408.87081388526	24835.68747443637	25190.82549694201	25219.34156599549	24051.76294545551	22204.32978568264	17258.679993180565	16053.362274702267	15139.993695300229	13790.878180432694	12353.619285061903	10030.601538152876	7276.975327996791	2575.6415827130577
ES17_615_Control-protein_0	33398.04228522346	37123.47641061352	39319.886306569766	40268.979420154545	39510.96567612304	41941.439269430804	45213.949234369866	48705.027788585096	54716.597403920816	66960.80740768206	79336.97195987095	84715.97326403845	91501.76959321044	92499.55042549863	89386.89306953599	82478.0913518945	67917.88425680285	51370.7718253896	40065.58575107712	29913.945789741316	24626.272054330315	22170.136005515757	22035.629587457544	22177.178196711553	39068.09627631241	41203.45255929127	40934.91940265386	46954.60660348745	58223.67730177866	61494.30573018866	62907.33282655593	61429.67007069958	59388.40894025315	59231.78998683362	55793.228704568115	52119.51327022011	52022.68645268664	53964.3658506671	54138.748096733485	53320.49156545115	52837.34160314138	52800.23063494376	54645.98075146545	56417.46226376931	56124.33129540283	59414.966874111575	61926.14624086549	61211.77468311433	61118.51471364649	59344.47195472962	55403.94013869175	53102.885174100506	49515.07531056316	39850.55050153102	36892.16851728497	37006.43989028527	26468.79992359678	30885.95690965266	32489.436326315492	33326.32016649504	35141.43522586925	37367.44031890885	36968.85027105223	37905.29560116454	38628.771322311506	38550.838639768066	38139.44744253877	36408.71348503962	34670.43531596756	33989.645533881754	31986.50871393391	31789.914616437756	32281.322504874464	31775.277546306308	31677.263703666566	31850.214204273892	32591.855823818074	31444.314610141173	32915.51851051011	35083.982552528454	39614.78559491604	44173.76892692146	45356.25986274901	44373.25983226239	43685.66510191963	38227.75567207527	21497.6824636812	22333.75461410194	22815.02439630193	22745.94889709804	21507.828688749538	19863.341643717442	14919.918372933626	13665.586919523428	12797.572853801781	11721.930903240676	10642.929274565871	8906.530260804135	6667.047578088493	2378.5985917710786
ES18_615_Control-protein_14	25585.72744902262	29319.390562101864	31749.736012557103	32798.21322576549	32635.243119272644	34333.16044785232	36564.98980728618	38977.64594480437	43075.55388523781	51006.48712558911	59488.83658373015	63172.58406995896	67427.9772921984	68306.10289275293	66454.03882318741	62013.5830750471	52784.73734663428	41779.282702295866	34846.1208936998	29186.805959676512	25847.445075038184	24145.077378190013	24009.21351006543	24027.42140629586	35023.605061519585	36118.32515737985	35719.650095882214	39762.66847913871	47179.119944490885	49314.36225361116	50447.45004519321	49574.94047998735	48311.45115030906	48300.52178766101	45900.86595893325	43265.15018274772	43001.235724182756	43893.97609097834	44084.42709986559	43547.458481373775	43282.482576057744	43227.81089406744	44448.59337408891	45186.87827597776	44941.65837529469	47169.46798339721	48746.72922322761	48319.19963335853	48107.32576794948	46907.311490368134	44460.573156124214	42994.22542308556	40722.731987176274	33943.25880433856	31954.83941089852	32183.071365801392	25801.439290692422	28641.728608367546	29721.26782680914	30398.190609243917	31487.799815016846	32694.745796175954	32302.24386439252	32752.191415728637	33289.6258487303	33213.74024796968	32870.39925036457	31721.695794472533	30643.7241672663	30248.50652694654	28964.484156233942	28788.390561195407	29124.62331997263	28623.149024078244	28312.710747533936	28296.183530963666	28777.88722694332	27865.1663374503	28567.453032599373	29947.502217598296	33073.29947151484	36283.02607123877	37033.594198116036	36205.26539817562	35794.42661291039	32235.229559439314	20993.96985103023	21602.443376283445	21887.49417340783	21864.17172288242	21006.22141644942	19799.934268457364	16318.675104644302	15246.755553674711	14349.451198616303	13184.658101144467	12051.7597080203	10165.948960593643	7607.906356837095	2711.020121192307
ES19_615_Control-protein_21	26844.482516351192	30433.238392998115	32354.505476009293	33283.00026104803	33215.60809281079	35550.86759746147	37710.64089721271	39859.85199287644	43923.18548699094	51984.80887378175	61424.559460832905	65261.643727275565	69300.57253976919	70119.30314564765	68163.01557455107	63504.884709291386	53350.702981933326	40811.652023118	33425.008098806684	27560.542685358818	24041.594156053474	22566.874281097782	22729.282301354335	22886.18668079404	35598.99494103132	37604.92822439239	38093.6987568076	42416.338660027526	51078.2904685686	53457.88705646931	54569.831596202464	53296.95189995234	51408.17683011743	51157.14058903754	48446.937305219515	45430.1845494017	45075.045537254526	46281.53575739783	46088.36580054817	44922.111522990905	44543.13741351226	44771.72265359968	45783.154225197395	46676.903568037254	46171.01134131182	47719.8323675149	49392.88611884531	48879.09704549538	48665.73379858673	47431.427480653234	44557.95918001235	42603.886217901105	40455.31013491773	34892.69296985473	32778.91974707053	32678.744502177695	24861.727462050338	26792.522338545023	28072.233197288257	29087.39402773284	30988.034144805686	33297.14347420219	33371.11641250368	34539.22555240993	34827.41277978438	34433.214121670506	34136.28912037538	32835.46726167801	31707.7399161939	31162.21557100176	30571.19876492935	31219.701763438024	31867.91219955006	30786.4161012777	30667.595021851594	30472.05856871061	30758.388179517475	29069.21041604135	29584.40169755023	30978.622323572574	34109.39903218146	37180.176277914026	38233.64844237929	37395.38517279066	37310.88147423161	33602.23505489633	21385.181298782867	21838.68006788045	22087.54855454338	22024.68873312804	20982.41987831404	19390.174909179852	15274.214808327888	14227.813019984022	13367.04357736269	12176.089088548759	10891.813684815217	8876.185977272493	6368.078108095623	2233.3660306128845
ES1_48_Control-lipid_0	36975.03024513676	40663.26750629261	42091.44754154635	42591.881545126336	42023.713105969335	43761.23554665014	45549.72877134567	48127.99831036052	53520.83923622833	64631.0864443887	75704.68444631218	80279.85920756086	85701.61649090258	86990.47077691866	84719.54530466661	78895.05629236024	65649.3878494413	50567.86268590662	41207.69818395948	33602.75727334992	29123.378893054072	27123.88726323686	27327.213163813944	27528.653756894313	42317.27748621818	44189.26254568447	44294.55531235342	49416.10963920136	59374.498832980986	62430.907102691956	64125.95513751717	63125.07965461539	61159.58046309449	60797.45313671851	57355.25546837069	53769.60369326813	53449.163688855384	54985.496346142034	54922.55616372954	53768.22416256167	53499.0287994895	53864.46222304515	55749.21335441063	57422.15739409697	57477.48822408745	60520.908561775796	63024.50555238973	62850.228307965255	63226.15083557348	61880.96470771382	58473.54111149929	56252.395852332105	53415.87661913254	44307.22873785232	41009.830027290736	41057.12182460402	30290.94891103396	33929.924224093804	35273.80796133059	36123.116205337625	37968.09640517911	40048.892118934426	39359.88898449071	39750.54656303003	40192.72764989645	40011.901831528456	39726.87240426909	38271.431297545685	36789.382301494516	36055.75040004979	34658.369559680556	34988.53378969987	35830.25069534064	35302.07458441259	35271.794891552374	35453.08055736785	36006.12847735509	34602.522523442756	35621.785926925026	37193.27372429541	41036.82653487026	44789.85836035651	45734.078901946574	44684.26759673995	44273.15098491244	39547.582529305204	24952.02827611329	25521.41154230736	25899.5455313165	25883.014162539686	24693.322798116817	22990.19496846029	18371.310156418727	17206.55913142636	16137.984180091813	14721.976261934633	13230.25160557147	10991.925613483356	8076.131450641939	2839.2980659562913
ES20_618_Control-lipid_0	35622.89689973306	39450.3585882424	41672.63690088474	42766.57529968323	42309.672574207194	44798.80380913435	47717.79419118567	50904.80191197403	56227.39157659253	68163.2059335292	81829.69985798465	87731.2570620885	94556.53221715499	96530.73244738112	94235.09035475602	87478.53899212842	72809.32489122087	54541.95108004506	42783.278666859565	33135.56959272011	27231.536619607807	24472.4702226578	24596.53985462894	24787.13388069953	43549.118204018305	46123.09358683774	46061.337051756986	52692.63657034455	64479.48175939331	68093.31911764598	70255.87007827352	68496.9728931717	65901.37763837668	65258.65119634848	61027.601489062596	56539.29784545792	56135.14846626566	57515.078687220666	57326.60244609879	56115.36793719776	55633.11079059068	55854.9893326975	58263.19930796602	59790.72028969298	59615.32582499758	62657.74323091862	65251.647969379745	64937.5802115408	64747.70909412009	62396.679202475614	57856.08363974302	54969.57324926368	51372.42798186869	42692.79598601513	39596.05895226937	39349.21273744601	27515.909044503514	30871.603682363108	32200.86863421806	33334.5117871031	35780.99973477375	38632.84097956933	38790.6811994677	39415.84659091403	39609.963813683295	39155.18611792218	38750.283526350424	36813.89244304109	35447.54848224649	35396.70731763276	34742.49626692714	35640.61354276674	36564.6561175097	35231.97068535144	35080.65003851496	35219.88349736962	35686.58169290832	33932.70445073536	35295.88954915421	37517.450908615334	42303.67493065363	47227.005142595546	48391.8992005015	47086.35700138474	46715.728069701596	41118.67475442862	22721.95584477399	23524.722782988712	24058.67361799957	24012.454487925843	22640.67458226958	20863.11791678407	15969.315096150025	14639.67738963641	13587.42904444652	12366.051018509468	11119.95096762791	9055.137316739692	6549.0011238289335	2259.2638811299985
ES21_618_Control-lipid_14	29331.07393722733	31450.637000851384	32248.01837247895	32034.927841180936	30819.300206884505	31473.902578051326	32645.551677954434	34630.97166311577	38041.95933065491	45741.914568391214	54721.673418113605	58421.08651901364	62218.83139164682	62585.000757444795	60891.99288521253	56445.26207682921	46978.24401148425	34790.77382900758	27746.0720763631	22126.513551976823	18709.487641755295	17127.353084127444	17238.761000577106	17397.4121350519	29435.778465259806	31047.519366095334	31143.681332700944	35039.388935768584	42396.912575419614	44699.407209114164	45996.63897283013	45004.890921049766	43575.96616872764	43525.44201724226	41210.05366168953	38724.45107258162	38605.70045723948	39804.509997888636	39827.41419995249	38964.58338824614	38709.027515561014	39090.476160088736	40717.4852570651	42011.88068056407	41878.21057752884	44041.637210751105	46133.37343258682	45886.40094100394	46192.93270298846	45094.63673146264	42911.58184158016	41458.627066434456	39626.3061578437	31468.23834232906	28487.220404618667	28575.799497897235	19366.760712411586	21388.07622471902	22727.62153784844	23532.685265844397	25135.126423659567	27071.785388881777	26420.397489911382	27137.613363758006	27362.476339051816	27077.556410500652	26803.368526179995	25548.2043188357	24629.100957434148	24167.689470876376	23653.431289393066	24240.707332598286	24860.552892898268	24218.097903024158	24357.734299497046	24571.984335051744	25183.200501184285	23965.283641489263	24746.006482651872	26123.124819537697	29174.51804697552	32068.891139922216	32712.323948317495	31526.245236996336	31244.387848870385	27591.76549792396	15752.856008982242	16134.746338339142	16424.1920079459	16346.946049926493	15530.850105099518	14417.102145124238	11333.039196871328	10498.051024576256	9775.846213157638	8882.720847588878	7997.629086726557	6597.236551456613	4748.279516029508	1611.2924700186304
ES22_618_Control-lipid_21	30485.990676647063	34476.01605103888	36763.15056585512	37904.15347445594	37727.506066372815	40204.064962929675	43072.02005345389	46094.15191626876	51151.41627357945	61937.5861424532	73869.85601906086	79117.7130686549	85430.85296190073	87232.37858396006	85343.09663055663	79326.14505388704	66571.70365273001	50839.9886077433	40842.72088865829	32092.513931949266	26873.226851215666	24320.042808875045	24394.34766817489	24566.197713376	40375.407876056364	42182.364081064305	42015.31340256143	47841.06314551277	57924.75203825193	60990.2671682231	62738.62098623952	61365.312254220844	59161.70820580853	58696.0401152421	55043.522595521106	51119.01585594958	50581.61914080575	51608.68159919004	51372.31325650171	50303.62242159999	49770.6359626292	49424.3596798935	50614.476167530935	51357.67499545794	50869.89986825712	52984.44477898334	54896.9916284005	54329.03096112338	53864.47704338222	52338.88074424582	48922.12340359775	46874.24326577341	44293.84324003244	37361.043854910844	35145.24272948782	35405.056095309475	26558.145165862927	30160.698140161927	31539.88252433476	32596.544865221826	34563.73175444557	36973.060080643234	37266.89657214451	37395.90922147486	37601.47788015145	37295.16192013059	36992.49749645407	35280.42059100908	34075.764182015104	34000.5198150102	32919.6287925121	33490.526594972216	34186.20041146795	32801.66581138251	32576.861294897266	32473.56356866917	32559.93368288582	31163.057921245047	32599.068910202288	34646.10609687932	38839.90737190918	43210.95914032005	44167.01412811133	43267.665281802016	42826.06011525113	37806.22521728753	21880.265713675115	22652.07210186369	23146.207303240004	23092.930616534482	21904.3131589454	20253.322191498424	15845.750728661233	14668.480929560998	13641.7396124578	12473.637141096138	11302.867194607925	9318.272543335388	6738.399566298448	2306.2088313337917
ES23_Blue-010_Control-lipid_0	29516.76566976584	33005.964471489846	35265.876283073405	36396.45005293284	36062.187855420634	38105.182259752444	40639.423078302105	43484.21354889442	48493.16300376012	58142.4259976748	68526.47276602856	72902.23846160763	79043.70698658435	80744.68907152586	78891.47946261145	73705.96974040556	62562.34224688314	48863.35336874184	39772.724832849155	31622.891877346745	26997.729018091144	24756.817220417932	24823.446399957713	24937.030219302014	37306.75579455879	39040.677113458136	39397.15640126193	44504.11120288561	53738.4890552506	56306.61527242468	57979.206234092606	56988.28872943377	55311.29570175525	55305.56257578578	52801.5543657373	50047.72670796266	49904.90442112685	50954.46904698549	50781.04452220393	49889.22790896275	49701.241130369395	49421.35375767524	50689.46570828301	51801.87003782358	51701.83667431105	54201.71390917633	55872.375428983156	55265.68145293213	55110.30383778955	53548.06379616832	50217.27288775878	48280.04239514511	45399.04912310214	38190.75473954991	35685.62008306919	35547.49094404219	26805.642379143264	28599.00519394884	29829.48281307772	30671.538776003952	32774.32773995591	34892.90013848569	34390.383782566074	36002.486158946194	36544.611473942656	36207.51630770659	35769.682987536595	34225.07615906078	32843.98542341951	32285.385660194333	31328.899982733936	31437.347545916513	31792.21183520689	31214.773937793474	31005.612220573657	30966.531366846262	31309.03611324536	30168.720388006437	31228.774316421237	32915.29589856774	36176.30404522581	39319.41765219003	40357.943158016154	39727.27377900537	39371.69455079866	35370.65374793445	22937.68884088526	23636.121961144883	24020.73886202608	23925.887079176748	22757.326703102142	21109.40863883406	16569.108719844327	15352.92777377858	14314.926264568197	13061.727228865986	11755.419278614263	9568.66649375607	7070.412817319284	2475.9615479735508
ES24_Blue-010_Control-lipid_21	33956.10369865192	38216.61205508689	40485.20088976908	41188.44420394818	40709.84628814606	43199.549614840784	45869.588676406864	48812.740145442105	54106.97115752174	65549.82392073638	77529.48264662987	82072.70583697737	86753.68344557882	87389.5682629385	84593.29149318144	78439.53635537128	64571.94878615493	48173.444912355895	39127.85682375961	31808.991027776203	27398.303329356255	25393.86508386434	25395.80102707145	25503.873385855673	42550.68077494565	44589.51684072337	43903.43387235116	49025.020635948465	59330.28166074191	62501.95971135267	64518.78558435825	63255.38682915694	61303.22264527909	61049.35983565084	57686.71000141294	54175.89517811789	53698.881949084614	55197.87546614627	54866.776530994226	53357.86926166876	52991.47498673573	53663.83095337823	55991.38122466375	57649.10280034678	57017.888114123314	59691.83213314683	62237.85068287402	61744.98891432012	61620.33573559891	59935.890056033306	56174.370731134186	53761.31019157088	50487.518723933106	41228.712513798164	37936.46065333468	37721.94388020004	27841.795169150162	30315.57694460099	31502.067564681332	32485.65868213753	34542.34013924196	37014.849980647086	37136.35450595464	39088.100663387304	39800.79445693527	39548.91997146742	39152.72257422702	37553.61539236094	35895.87275129333	35091.71312549257	34015.67946380189	34387.177854230955	35035.56204172218	34463.265478548536	34358.1766957763	34471.0827679472	35289.74994442622	33416.06824691499	34281.1519262908	36263.39342469499	40721.7503976944	45370.01306848046	46520.166261181526	44961.48885039176	44739.2975878671	40150.87673722603	23504.749214838608	24259.355916948556	24787.987506765072	24753.36248673658	23630.471817840167	21836.632720493122	17051.692584463493	15859.799906302984	14898.387894122152	13599.051268344463	12304.091332868438	10229.642431849927	7464.465840742769	2603.729080530158
ES25_619_MG-lipid_0	36162.194250542525	39850.04786920523	41568.70898609776	42093.58838678451	41068.976830827094	43415.50899447888	45859.0995766316	48952.77475906083	54951.61889351094	66676.35420707555	78795.64036886698	83615.23992395628	89211.23854366949	89485.57836781381	85942.68919435955	79427.6640101217	64935.77627118467	48238.200326578604	37395.97924293279	28210.010661042965	23501.933139162047	21509.020378710004	21625.676893709835	21869.141898648406	38980.05416319336	41566.312716166074	41797.46371205811	47568.348898129334	59737.78623581921	63035.111968068246	64605.83204611391	63287.33745996466	61003.103180849976	60689.69174995558	57123.69452598231	53250.523870226076	52905.23027853509	55045.304366832774	54954.61964447536	53539.844809448456	53052.85941326436	53493.28088815797	55367.06130785256	57501.556792968586	57362.75183887379	60438.11625377732	62988.122396712744	62324.17338973287	62627.96080436696	61102.433991453625	57105.583606035696	54590.671607700206	51320.22175949758	41904.47913843702	38354.597486448714	38082.69033687269	26199.253207453483	30095.811444487263	31741.893420908535	32634.3211900796	34761.75882381077	37250.54203085033	36446.51496238115	37069.82124009069	37256.794125209984	36969.29320340999	36688.88946123708	35036.95046028406	33880.87437090503	33335.85312349409	32243.514927367723	32861.68642917465	33723.40689566633	32267.55443193292	32341.405149996404	32617.718731807687	33508.62563448365	31824.433692263086	33029.235455879214	34853.048823426434	39240.24251771603	43434.127326821086	44654.62479403542	43488.603268864565	43138.7285779772	37914.47713925066	21584.97702253053	22422.095551523224	23012.175199536832	22949.24439595171	21640.435577858323	19892.072692005873	14361.196622796273	13015.114357721071	12209.503547482222	11162.860799777942	10100.75471317194	8309.873175945702	6116.259304901892	2086.7264324459766
ES26_619_MG-lipid_14	29810.05797917692	33570.090583713645	35967.84435322152	37136.97692013848	36789.589447603525	38990.211910176455	41505.41874499997	44204.53840754671	49154.91976746441	59184.747063708615	70441.67469241563	75268.2922941334	80840.75724412638	82270.57582282001	80320.59683007417	74950.86278834147	63262.6861194223	48466.83312748126	38556.77098653012	30189.97787905743	25304.502627897444	22843.227961678156	22840.24652077164	23067.663766349535	37548.52686402669	39472.54891593435	39548.310316436546	45024.38758722957	55100.70971800549	57877.47235837355	59504.45018572922	58274.97026757731	56020.06728727694	55495.04584721493	52085.99569824406	48398.53265653806	47923.69188003577	48926.057959252874	48827.69779780064	47853.574988193606	47405.50946705673	47296.57813585316	48741.3360262199	49860.576543422336	49835.63413777178	52327.42456992177	54192.484847933396	53681.22995607971	53542.87595174128	52065.49786841929	48689.59562039695	46582.090784826854	44022.25229353148	36954.323511685376	34710.45436155787	34877.36961567784	26030.529925118848	29920.49995131843	31217.336570551044	32094.75598468257	33884.14899574832	35939.443445246914	35513.15090237652	35114.172887815825	35144.039928318365	34885.687821701205	34568.73294436725	33144.62280949228	32284.16182557249	32433.075006300816	31603.721109877322	32060.436401861734	32706.08717403609	31171.943472682982	30977.97225081074	30990.803851455203	31319.96090762401	30011.62607663781	31191.189143075528	32900.28020393086	36704.33385700575	40677.96606871138	41728.79478681446	40976.583526753806	40464.07781392093	35808.584783722916	21416.80389960687	22257.215612683256	22900.534399849435	22840.16628809719	21476.11304092183	19875.115576233682	15199.406890238799	14017.858554974931	13170.95219695829	12130.769249070112	11027.271810039103	9172.121837360459	6817.871064094672	2380.4046693511327
ES27_619_MG-lipid_21	28740.020235942182	32889.288446737395	35599.618584264565	37048.16194021769	36905.31536598629	39492.84356235531	42321.6325275994	44989.27704603173	49356.21731918757	58179.428064905806	67933.26713481193	72104.2999237207	77000.54195603741	77705.7992269229	75365.27505943581	70085.81211238178	59157.67430368038	45765.85243711158	36784.854107647196	29163.35842977713	25126.79657910329	23167.899080627794	23259.613280002355	23556.750241768696	37940.85559027918	40086.90973031172	40668.49421565881	46537.30853030159	57201.49236098166	60159.892971520516	61892.59663940022	60766.31945581959	58659.35873559656	58349.20918817655	55010.36702010766	51368.008722473205	50892.75568718792	51923.756116448254	51529.651713959356	50397.183500312865	49867.42091980041	49577.57423660681	50484.24707471816	51178.98105409602	50732.021055152094	52775.67725009059	54352.88951578291	53489.9340629512	53131.77799272418	51754.6389812343	48277.477611121125	46333.00165669967	43881.52395987504	37486.37756471544	35225.72252861835	35106.55491226388	26278.900527536032	28406.10642320464	29763.20819232718	30868.58264023147	33532.487484569254	36382.27950227615	36461.89512478222	38212.85495448013	38550.50168126284	38149.63455339612	37690.0591911476	35809.60762836976	34227.396426544365	33517.067600948336	32330.863718794062	32577.634132269875	33055.71977613292	31802.160418793253	31659.80331580532	31570.19439616613	31781.746799741795	30373.76438522995	31413.390493735536	33345.790392829374	37187.75406282185	40861.673801878875	42124.877522230294	41687.30443270074	41319.541580451885	36914.58735871491	22770.06091605188	23573.0898374892	24070.297839655803	23927.088452803197	22601.574478848386	20885.723942947036	15941.520362016223	14683.754656756259	13805.647667162544	12680.132674289838	11436.342663626026	9325.189078557521	6810.9819879779125	2361.8184429289804
