"entrezgene_id","gene","Estimate","Std. Error","z value","Pr(>|z|)","FDR"
"103820796","LOC103820796",3.2537487329932238,1.0467296938661748,3.108489949277409,0.0018804604181377803,0.023293306884048678
"103820843","LOC103820843",-3.390099742494807,1.0835839913327436,-3.12859895459067,0.0017564185789766648,0.023293306884048678
"103820867","LOC103820867",-3.1088658011962536,1.1425728820572434,-2.7209343491494646,0.006509768846183118,0.024255759225553394
"103820901","LOC103820901",1.1789462542170357,0.4563765286110047,2.5832753884280444,0.009786716938642408,0.03136831940290754
"103820914","LOC103820914",2.628067384366071,0.9540878040633686,2.7545340933752467,0.005877576597022271,0.023441942742979314
"103820986","LOC103820986",-2.4229884631856304,0.8118032765294977,-2.9846990437683814,0.00283857454583743,0.023293306884048678
"103820988","LOC103820988",-3.5190336776030784,1.4391966932902123,-2.4451374117307463,0.014479696225549085,0.04292401100304069
"103821015","LOC103821015",-4.630858056441007,1.3552849396012918,-3.4168888926068557,6.334112472288137e-4,0.023293306884048678
"103821022","LOC103821022",1.6731054269049699,0.6435730427746968,2.5997133436347077,0.009330166239191497,0.030247499831912876
"103821052","LOC103821052",-5.578176879981023,1.7004878702012571,-3.280339117809074,0.0010368237923072195,0.023293306884048678
"103821077","LOC103821077",-5.6465723131943495,1.9560773830122293,-2.8866814586338108,0.0038932817360170097,0.023293306884048678
"103821090","LOC103821090",-2.2995150866070357,0.7909267202514144,-2.9073680629680605,0.0036448406193825985,0.023293306884048678
"103821091","LOC103821091",1.6328963806822236,0.5978848325926619,2.731121934639733,0.006311911382197369,0.023909759926454225
"103821097","LOC103821097",2.919072430033452,1.1548261582812238,2.5277158896175593,0.011480721482291617,0.03551182375408035
"103821171","LOC103821171",-5.300544780392884,1.5928251177715442,-3.3277631808121266,8.754625321422614e-4,0.023293306884048678
"103821174","LOC103821174",-0.5436217508068094,0.2015360513986632,-2.697392089574378,0.0069884930852158605,0.025181204417143742
"103821200","LOC103821200",-1.8608546880051091,0.7193154766824068,-2.586979911217337,0.00968212367571695,0.031099867811435172
"103821230","LOC103821230",31.35369826865959,11.519145278073507,2.7218771455500965,0.006491226916867265,0.024208648862837325
"103821233","LOC103821233",-4.816757770711738,1.5372818320232255,-3.133295190493714,0.001728555052293574,0.023293306884048678
"103821238","LOC103821238",-2.7224528788462115,1.0575784424737222,-2.5742325765247966,0.010046271595171873,0.032015847962328765
"103821293","LOC103821293",4.408825852205925,1.6332955569470031,2.699343565500792,0.006947641058719981,0.025070760140895907
"103821295","LOC103821295",-1.825087006928741,0.7130770223664664,-2.5594528356444326,0.01048370804442843,0.03307601325365264
"103821304","LOC103821304",-3.576192984615937,1.34466878621276,-2.659534467731814,0.007824872313696956,0.02688310741319722
"103821330","LOC103821330",4.96901121661545,1.7393891228886076,2.8567565194172317,0.004279940106194723,0.023293306884048678
"103821331","LOC103821331",-3.2137434218370102,1.3420528071683333,-2.3946475166039507,0.01663634980955694,0.048379369993672504
